,group
TCGA-S7-A7WU-01A,21
TCGA-QT-A5XL-01A,21
TCGA-S7-A7X1-01A,21
TCGA-RT-A6Y9-01A,21
TCGA-RW-A8AZ-01A,21
TCGA-S7-A7WM-01A,21
TCGA-RW-A688-01A,21
TCGA-RT-A6YA-01A,21
TCGA-RX-A8JQ-01A,21
TCGA-WB-A81S-01A,21
TCGA-TT-A6YN-01A,21
TCGA-S7-A7WP-01A,21
TCGA-SA-A6C2-01A,21
TCGA-P8-A6RX-01A,21
TCGA-QT-A5XP-01A,21
TCGA-QT-A5XN-01A,21
TCGA-RW-A686-06A,21
TCGA-S7-A7WX-01A,21
TCGA-S7-A7WQ-01A,21
TCGA-W2-A7HF-01A,21
TCGA-RM-A68W-01A,21
TCGA-P8-A5KD-01A,21
TCGA-RW-A680-01A,21
TCGA-WB-A817-01A,21
TCGA-SR-A6MX-05A,21
TCGA-P8-A6RY-01A,21
TCGA-QT-A5XM-01A,21
TCGA-QT-A5XO-01A,21
TCGA-WB-A80Q-01A,21
TCGA-WB-A81V-01A,21
TCGA-QR-A6GO-01A,21
TCGA-RT-A6YC-01A,21
TCGA-S7-A7WW-01A,21
TCGA-SR-A6MZ-01A,21
TCGA-WB-A818-01A,21
TCGA-QR-A6GU-01A,21
TCGA-W2-A7HC-01A,21
TCGA-QR-A6GZ-01A,21
TCGA-P7-A5NX-01A,21
TCGA-SR-A6MQ-01A,21
TCGA-S7-A7X2-01A,21
TCGA-PR-A5PH-01A,21
TCGA-S7-A7X0-01A,21
TCGA-S7-A7WV-01A,21
TCGA-S7-A7WL-01A,21
TCGA-RW-A685-01A,21
TCGA-RW-A68D-01A,21
TCGA-WB-A81T-01A,21
TCGA-WB-A814-01A,21
TCGA-QT-A5XK-01A,21
TCGA-QT-A69Q-01A,21
TCGA-PR-A5PF-01A,21
TCGA-RW-A68B-01A,21
TCGA-WB-A819-01A,21
TCGA-RW-A689-01A,21
TCGA-WB-A81M-01A,21
TCGA-RW-A68A-01A,21
TCGA-SP-A6QJ-01A,21
TCGA-RW-A681-01A,21
TCGA-WB-A81W-01A,21
TCGA-WB-A81P-01A,21
TCGA-RW-A67V-01A,21
TCGA-QR-A70W-01A,21
TCGA-QT-A7U0-01A,21
TCGA-RW-A68F-01A,21
TCGA-SP-A6QH-01A,21
TCGA-QR-A6GT-01A,21
TCGA-SR-A6MY-01A,21
TCGA-G9-A9S7-01A,22
TCGA-YL-A8SA-01A,22
TCGA-FC-7708-01A,22
TCGA-G9-6364-01A,22
TCGA-EJ-7328-01A,22
TCGA-M7-A722-01A,22
TCGA-HC-7748-01A,22
TCGA-YL-A8SL-01B,22
TCGA-EJ-5542-01A,22
TCGA-J9-A52C-01A,22
TCGA-EJ-7312-01B,22
TCGA-EJ-8470-01A,22
TCGA-EJ-7315-01A,22
TCGA-ZG-A9N3-01A,22
TCGA-FC-A4JI-01A,22
TCGA-J4-A67T-01A,22
TCGA-YL-A8HK-01A,22
TCGA-CH-5737-01A,22
TCGA-EJ-7784-01A,22
TCGA-ZG-A9L0-01A,22
TCGA-EJ-7325-01B,22
TCGA-ZG-A9LY-01A,22
TCGA-4L-AA1F-01A,22
TCGA-KK-A59Y-01A,22
TCGA-2A-A8W3-01A,22
TCGA-X4-A8KQ-01A,22
TCGA-XA-A8JR-01A,22
TCGA-YL-A9WI-01A,22
TCGA-EJ-7789-01A,22
TCGA-EJ-7785-01A,22
TCGA-HC-7213-01A,22
TCGA-CH-5753-01A,22
TCGA-EJ-A65E-01A,22
TCGA-YL-A8SC-01A,22
TCGA-V1-A9ZR-01A,22
TCGA-TK-A8OK-01A,22
TCGA-J9-A8CP-01A,22
TCGA-M7-A71Z-01A,22
TCGA-EJ-5502-01A,22
TCGA-J4-A83I-01A,22
TCGA-YL-A8HJ-01A,22
TCGA-ZG-A9LU-01A,22
TCGA-KK-A8ID-01A,22
TCGA-EJ-7792-01A,22
TCGA-HC-7079-01A,22
TCGA-V1-A9OT-01A,22
TCGA-EJ-5522-01A,22
TCGA-J9-A52E-01A,22
TCGA-KK-A8IF-01A,22
TCGA-2A-A8VL-01A,22
TCGA-EJ-5510-01A,22
TCGA-EJ-5517-01A,22
TCGA-KK-A5A1-01A,22
TCGA-KC-A4BR-01A,22
TCGA-CH-5738-01A,22
TCGA-HC-7210-01A,22
TCGA-EJ-7318-01B,22
TCGA-EJ-A46E-01A,22
TCGA-EJ-5505-01A,22
TCGA-CH-5743-01A,22
TCGA-HI-7168-01A,22
TCGA-EJ-5515-01A,22
TCGA-EJ-5518-01A,22
TCGA-G9-6338-01A,22
TCGA-EJ-7781-01A,22
TCGA-KK-A7AU-01A,22
TCGA-KC-A7FA-01A,22
TCGA-2A-AAYF-01A,22
TCGA-VP-A87K-01A,22
TCGA-EJ-5516-01A,22
TCGA-KK-A8I8-01A,22
TCGA-CH-5771-01A,22
TCGA-EJ-A6RA-01A,22
TCGA-V1-A9ZI-01A,22
TCGA-M7-A720-01A,22
TCGA-HC-7081-01A,22
TCGA-KK-A7B4-01A,22
TCGA-VP-A87J-01A,22
TCGA-KK-A6E2-01A,22
TCGA-EJ-5507-01A,22
TCGA-VP-A878-01A,22
TCGA-J4-A67M-01A,22
TCGA-HI-7170-01A,22
TCGA-M7-A721-01A,22
TCGA-CH-5739-01A,22
TCGA-EJ-A65F-01A,22
TCGA-KK-A7B0-01A,22
TCGA-HC-8264-01B,22
TCGA-H9-A6BY-01A,22
TCGA-KC-A7FD-01A,22
TCGA-KK-A8IH-01A,22
TCGA-KK-A6E8-01A,22
TCGA-HC-7740-01A,22
TCGA-EJ-A65D-01A,22
TCGA-HC-7077-01A,22
TCGA-KK-A8IJ-01A,22
TCGA-EJ-5495-01A,22
TCGA-TP-A8TT-01A,22
TCGA-CH-5769-01A,22
TCGA-KK-A7B3-01A,22
TCGA-2A-AAYU-01A,22
TCGA-EJ-5503-01A,22
TCGA-WW-A8ZI-01A,22
TCGA-CH-5745-01A,22
TCGA-ZG-A8QX-01A,22
TCGA-EJ-7125-01A,22
TCGA-YL-A8S9-01A,22
TCGA-EJ-7331-01A,22
TCGA-G9-6347-01A,22
TCGA-CH-5741-01A,22
TCGA-EJ-5508-01A,22
TCGA-YL-A8HO-01A,22
TCGA-CH-5789-01A,22
TCGA-EJ-5512-01A,22
TCGA-YL-A8SH-01B,22
TCGA-CH-5788-01A,22
TCGA-EJ-A7NN-01A,22
TCGA-G9-7521-01A,22
TCGA-ZG-A9LZ-01A,22
TCGA-YL-A9WL-01A,22
TCGA-G9-6379-01A,22
TCGA-CH-5740-01A,22
TCGA-QU-A6IN-01A,22
TCGA-KK-A6E0-01A,22
TCGA-EJ-A65M-01A,22
TCGA-EJ-8474-01A,22
TCGA-KK-A6E4-01A,22
TCGA-ZG-A8QZ-01A,22
TCGA-KK-A6E1-01A,22
TCGA-KK-A59Z-01A,22
TCGA-J4-A67R-01A,22
TCGA-V1-A9ZG-01A,22
TCGA-J9-A8CM-01A,22
TCGA-HC-7211-01A,22
TCGA-EJ-A8FN-01A,22
TCGA-H9-7775-01A,22
TCGA-EJ-5526-01A,22
TCGA-ZG-A9LB-01A,22
TCGA-G9-6362-01A,22
TCGA-YL-A8SJ-01B,22
TCGA-EJ-5514-01A,22
TCGA-HC-7744-01A,22
TCGA-M7-A724-01A,22
TCGA-KC-A7F6-01A,22
TCGA-M7-A725-01A,22
TCGA-V1-A9OL-01A,22
TCGA-G9-6365-01A,22
TCGA-KK-A7AZ-01A,22
TCGA-EJ-7317-01A,22
TCGA-EJ-5498-01A,22
TCGA-V1-A8X3-01A,22
TCGA-KC-A7F3-01A,22
TCGA-EJ-AB20-01A,22
TCGA-KK-A8IC-01A,22
TCGA-CH-5792-01A,22
TCGA-2A-AAYO-01A,22
TCGA-HC-7212-01A,22
TCGA-2A-A8VT-01A,22
TCGA-HI-7171-01A,22
TCGA-CH-5767-01A,22
TCGA-ZG-A9LM-01A,22
TCGA-G9-7523-01A,22
TCGA-2A-A8VX-01A,22
TCGA-J4-A83J-01A,22
TCGA-KK-A59V-01A,22
TCGA-G9-6367-01A,22
TCGA-J4-8198-01A,22
TCGA-G9-6329-01A,22
TCGA-VN-A88K-01A,22
TCGA-CH-5794-01A,22
TCGA-CH-5766-01A,22
TCGA-G9-A9S4-01A,22
TCGA-FC-7961-01A,22
TCGA-V1-A8MU-01A,22
TCGA-EJ-5532-01A,22
TCGA-EJ-7794-01A,22
TCGA-ZG-A9KY-01A,22
TCGA-EJ-AB27-01A,22
TCGA-EJ-A7NK-01A,22
TCGA-G9-6373-01A,22
TCGA-VN-A88I-01A,22
TCGA-J4-A67K-01A,22
TCGA-YL-A8SP-01B,22
TCGA-ZG-A9L9-01A,22
TCGA-YL-A8SR-01B,22
TCGA-KK-A8II-01A,22
TCGA-G9-6496-01A,22
TCGA-EJ-5521-01A,22
TCGA-HC-7232-01A,22
TCGA-G9-6371-01A,22
TCGA-EJ-7793-01A,22
TCGA-VP-A87E-01A,22
TCGA-EJ-7218-01B,22
TCGA-EJ-8469-01A,22
TCGA-G9-6366-01A,22
TCGA-EJ-5504-01A,22
TCGA-YL-A8HM-01A,22
TCGA-ZG-A8QW-01A,22
TCGA-G9-7510-01A,22
TCGA-KK-A7AP-01A,22
TCGA-EJ-7797-01A,22
TCGA-EJ-5511-01A,22
TCGA-G9-6370-01A,22
TCGA-YL-A8HL-01A,22
TCGA-EJ-5497-01A,22
TCGA-KK-A8IA-01A,22
TCGA-VN-A88P-01A,22
TCGA-J4-A83N-01A,22
TCGA-SU-A7E7-01A,22
TCGA-H9-A6BX-01A,22
TCGA-EJ-7791-01A,22
TCGA-CH-5772-01A,22
TCGA-CH-5791-01A,22
TCGA-G9-6499-01A,22
TCGA-G9-6361-01A,22
TCGA-KC-A4BN-01A,22
TCGA-ZG-A9L6-01A,22
TCGA-V1-A9O5-01A,22
TCGA-CH-5763-01A,22
TCGA-YL-A8SQ-01B,22
TCGA-KK-A6E3-01A,22
TCGA-V1-A9OY-01A,22
TCGA-EJ-5501-01A,22
TCGA-2A-A8VO-01A,22
TCGA-KK-A7B2-01A,22
TCGA-EJ-5525-01A,22
TCGA-J4-8200-01A,22
TCGA-ZG-A9LS-01A,22
TCGA-EJ-A7NJ-01A,22
TCGA-EJ-A7NM-01A,22
TCGA-G9-6377-01A,22
TCGA-CH-5790-01A,22
TCGA-V1-A9OH-01A,22
TCGA-TP-A8TV-01A,22
TCGA-CH-5765-01A,22
TCGA-VN-A88L-01A,22
TCGA-EJ-A65J-01A,22
TCGA-KK-A8I5-01A,22
TCGA-EJ-A8FS-01A,22
TCGA-EJ-A46D-01A,22
TCGA-HC-7736-01A,22
TCGA-KK-A8I4-01A,22
TCGA-QU-A6IP-01A,22
TCGA-EJ-A46G-01A,22
TCGA-EJ-7786-01A,22
TCGA-ZG-A9M4-01A,22
TCGA-V1-A9Z8-01A,22
TCGA-G9-6384-01A,22
TCGA-YL-A9WX-01A,22
TCGA-ZG-A8QY-01A,22
TCGA-EJ-A6RC-01A,22
TCGA-Y6-A8TL-01A,22
TCGA-KC-A4BV-01A,22
TCGA-EJ-5531-01A,22
TCGA-G9-6363-01A,22
TCGA-YL-A9WK-01A,22
TCGA-G9-6353-01A,22
TCGA-G9-6498-01A,22
TCGA-EJ-5527-01A,22
TCGA-YL-A8SI-01A,22
TCGA-EJ-7115-01A,22
TCGA-Y6-A9XI-01A,22
TCGA-ZG-A9L4-01A,22
TCGA-G9-6339-01A,22
TCGA-YL-A9WY-01A,22
TCGA-YJ-A8SW-01A,22
TCGA-CH-5751-01A,22
TCGA-KK-A7B1-01A,22
TCGA-FC-A8O0-01A,22
TCGA-G9-7522-01A,22
TCGA-CH-5762-01A,22
TCGA-EJ-7321-01A,22
TCGA-EJ-8468-01A,22
TCGA-G9-6494-01A,22
TCGA-EJ-A46F-01A,22
TCGA-ZG-A9NI-01A,22
TCGA-CH-5754-01A,22
TCGA-J4-A67Q-01A,22
TCGA-YL-A8SK-01B,22
TCGA-KC-A4BL-01A,22
TCGA-CH-5764-01A,22
TCGA-EJ-A46B-01A,22
TCGA-2A-A8W1-01A,22
TCGA-HI-7169-01A,22
TCGA-YL-A9WJ-01A,22
TCGA-G9-6378-01A,22
TCGA-V1-A9Z9-01A,22
TCGA-V1-A9OX-01A,22
TCGA-EJ-A8FO-01A,22
TCGA-V1-A9OQ-01A,22
TCGA-EJ-A7NH-01A,22
TCGA-EJ-7782-01A,22
TCGA-J9-A8CN-01A,22
TCGA-HC-A76X-01A,22
TCGA-EJ-7783-01A,22
TCGA-KK-A8I7-01A,22
TCGA-G9-6356-01A,22
TCGA-EJ-A8FU-01A,22
TCGA-J4-A67N-01A,22
TCGA-M7-A71Y-01A,22
TCGA-CH-5748-01A,22
TCGA-ZG-A9L1-01A,22
TCGA-G9-A9S0-01A,22
TCGA-EJ-5509-01A,22
TCGA-G9-6342-01A,22
TCGA-2A-A8VV-01A,22
TCGA-ZG-A9MC-01A,22
TCGA-KC-A7FE-01A,22
TCGA-CH-5761-01A,22
TCGA-KK-A8IB-01A,22
TCGA-FC-A66V-01A,22
TCGA-KC-A7F5-01A,22
TCGA-CH-5744-01A,22
TCGA-EJ-5524-01A,22
TCGA-G9-6343-01A,22
TCGA-KK-A59X-01A,22
TCGA-V1-A9Z7-01A,22
TCGA-J4-A67O-01A,22
TCGA-YL-A8S8-01A,22
TCGA-EJ-5519-01A,22
TCGA-V1-A8MF-01A,22
TCGA-EJ-A7NG-01A,22
TCGA-EJ-5496-01A,22
TCGA-KK-A8I6-01A,22
TCGA-EJ-7330-01A,22
TCGA-EJ-7314-01A,22
TCGA-CH-5752-01A,22
TCGA-CH-5750-01A,22
TCGA-EJ-A65B-01A,22
TCGA-EJ-5506-01A,22
TCGA-M7-A723-01A,22
TCGA-EJ-5494-01A,22
TCGA-HC-7233-01A,22
TCGA-VP-A875-01A,22
TCGA-EJ-7788-01A,22
TCGA-EJ-5530-01A,22
TCGA-ZG-A9L5-01A,22
TCGA-J9-A8CK-01A,22
TCGA-J4-A6M7-01A,22
TCGA-VP-AA1N-01A,22
TCGA-EJ-A7NF-01A,22
TCGA-G9-7525-01A,22
TCGA-HC-7817-01B,22
TCGA-CH-5768-01A,22
TCGA-V1-A8MJ-01A,22
TCGA-G9-6351-01A,22
TCGA-FC-A5OB-01A,22
TCGA-V1-A8WL-01A,22
TCGA-EJ-5499-01A,22
TCGA-YL-A8SF-01A,22
TCGA-FC-A6HD-01A,22
TCGA-DC-6683-01A,23
TCGA-AH-6547-01A,23
TCGA-F5-6861-01A,23
TCGA-AG-3605-01A,23
TCGA-EI-6506-01A,23
TCGA-AG-4015-01A,23
TCGA-AG-3609-01A,23
TCGA-AG-3878-01A,23
TCGA-AG-3582-01A,23
TCGA-AG-3881-01A,23
TCGA-AG-A02G-01A,23
TCGA-EF-5830-01A,23
TCGA-EI-6885-01A,23
TCGA-DC-6681-01A,23
TCGA-AG-3593-01A,23
TCGA-F5-6571-01A,23
TCGA-AG-A020-01A,23
TCGA-F5-6811-01A,23
TCGA-AF-5654-01A,23
TCGA-AF-3913-01A,23
TCGA-AG-3901-01A,23
TCGA-AG-4001-01A,23
TCGA-DC-6158-01A,23
TCGA-AG-3591-01A,23
TCGA-AG-3587-01A,23
TCGA-G5-6641-01A,23
TCGA-DC-6160-01A,23
TCGA-EI-6510-01A,23
TCGA-DC-5337-01A,23
TCGA-AG-A014-01A,23
TCGA-AG-A011-01A,23
TCGA-AG-A01N-01A,23
TCGA-DT-5265-01A,23
TCGA-AG-3580-01A,23
TCGA-G5-6233-01A,23
TCGA-BM-6198-01A,23
TCGA-EI-6513-01A,23
TCGA-DC-6682-01A,23
TCGA-AG-A02X-01A,23
TCGA-AG-3578-01A,23
TCGA-AG-A026-01A,23
TCGA-AG-3612-01A,23
TCGA-EI-6917-01A,23
TCGA-AH-6549-01A,23
TCGA-AG-A002-01A,23
TCGA-G5-6572-02A,23
TCGA-G5-6572-01A,23
TCGA-DY-A1DE-01A,23
TCGA-AG-A00H-01A,23
TCGA-AG-3581-01A,23
TCGA-AH-6897-01A,23
TCGA-AG-3574-01A,23
TCGA-DY-A1DC-01A,23
TCGA-CI-6621-01A,23
TCGA-F5-6810-01A,23
TCGA-EI-6514-01A,23
TCGA-AG-3599-01A,23
TCGA-EI-6881-01A,23
TCGA-AG-A02N-01A,23
TCGA-DY-A1DD-01A,23
TCGA-AF-6672-01A,23
TCGA-DC-6157-01A,23
TCGA-DC-6156-01A,23
TCGA-DY-A1DG-01A,23
TCGA-AG-3583-01A,23
TCGA-F5-6464-01A,23
TCGA-F5-6863-01A,23
TCGA-EI-6884-01A,23
TCGA-F5-6864-01A,23
TCGA-EI-6512-01A,23
TCGA-EI-6509-01A,23
TCGA-AG-4021-01A,23
TCGA-AG-3731-01A,23
TCGA-AG-A016-01A,23
TCGA-AG-A01W-01A,23
TCGA-AG-A01J-01A,23
TCGA-AG-4007-01A,23
TCGA-EI-6508-01A,23
TCGA-AG-3586-01A,23
TCGA-AH-6643-01A,23
TCGA-EF-5831-01A,23
TCGA-AF-A56N-01A,23
TCGA-EI-6507-01A,23
TCGA-AG-3584-01A,23
TCGA-AG-A01Y-01A,23
TCGA-AH-6644-01A,23
TCGA-AG-3594-01A,23
TCGA-DC-4745-01A,23
TCGA-AG-3898-01A,23
TCGA-AF-6136-01A,23
TCGA-DY-A0XA-01A,23
TCGA-AG-A00Y-01A,23
TCGA-AG-4005-01A,23
TCGA-AG-4022-01A,23
TCGA-DY-A1DF-01A,23
TCGA-AH-6544-01A,23
TCGA-DC-6155-01A,23
TCGA-G5-6235-01A,23
TCGA-AG-3902-01A,23
TCGA-AG-3600-01A,23
TCGA-AG-3598-01A,23
TCGA-AG-3601-01A,23
TCGA-AG-3602-01A,23
TCGA-AF-2690-01A,23
TCGA-AG-A023-01A,23
TCGA-AG-A015-01A,23
TCGA-AG-4008-01A,23
TCGA-AG-A036-01A,23
TCGA-AG-3882-01A,23
TCGA-F5-6813-01A,23
TCGA-AG-3896-01A,23
TCGA-CL-5918-01A,23
TCGA-AF-3400-01A,23
TCGA-AG-3742-01A,23
TCGA-AF-6655-01A,23
TCGA-DC-4749-01A,23
TCGA-AG-A00C-01A,23
TCGA-F5-6465-01A,23
TCGA-AG-3885-01A,23
TCGA-AG-3727-01A,23
TCGA-AG-A008-01A,23
TCGA-AG-3893-01A,23
TCGA-EI-6511-01A,23
TCGA-DY-A1H8-01A,23
TCGA-F5-6702-01A,23
TCGA-DC-5869-01A,23
TCGA-F5-6812-01A,23
TCGA-EI-6882-01A,23
TCGA-AG-3725-01A,23
TCGA-DX-A48J-01A,24
TCGA-QQ-A5VA-01A,24
TCGA-DX-AB36-01A,24
TCGA-Z4-AAPG-01A,24
TCGA-DX-A8BU-01A,24
TCGA-DX-A48N-01A,24
TCGA-DX-A1L4-01A,24
TCGA-SI-A71O-01A,24
TCGA-DX-A8BJ-01A,24
TCGA-X6-A8C4-01A,24
TCGA-MB-A8JL-01A,24
TCGA-DX-A7EI-01A,24
TCGA-QQ-A8VB-01A,24
TCGA-DX-AB2G-01A,24
TCGA-3B-A9HI-01A,24
TCGA-SI-A71P-01A,24
TCGA-IW-A3M6-01A,24
TCGA-MB-A5YA-01A,24
TCGA-IE-A4EH-01A,24
TCGA-DX-A240-01A,24
TCGA-DX-AATS-01A,24
TCGA-SI-AA8B-01A,24
TCGA-VT-A80J-01A,24
TCGA-DX-A3LS-01A,24
TCGA-VT-A80J-02A,24
TCGA-DX-A7ET-01A,24
TCGA-DX-A8BN-01A,24
TCGA-IE-A4EJ-01A,24
TCGA-Z4-A9VC-01A,24
TCGA-X6-A7WA-01A,24
TCGA-DX-A1L2-01A,24
TCGA-DX-A23U-01A,24
TCGA-DX-A6BG-01A,24
TCGA-MO-A47R-01A,24
TCGA-IE-A6BZ-01A,24
TCGA-N1-A6IA-01A,24
TCGA-DX-A8BK-01A,24
TCGA-DX-A6YV-01A,24
TCGA-IE-A4EK-01A,24
TCGA-DX-A1L0-01A,24
TCGA-HS-A5N8-01A,24
TCGA-X6-A8C2-01A,24
TCGA-DX-A8BM-01A,24
TCGA-SI-AA8C-01A,24
TCGA-DX-AB2Z-01A,24
TCGA-X6-A7WB-01A,24
TCGA-DX-AB3B-01A,24
TCGA-PC-A5DO-01A,24
TCGA-DX-AB2X-01A,24
TCGA-K1-A42X-02A,24
TCGA-DX-A7EF-01A,24
TCGA-DX-A8BP-01A,24
TCGA-QQ-A5V9-01A,24
TCGA-DX-AB3C-01A,24
TCGA-DX-A1L3-01A,24
TCGA-X9-A973-01A,24
TCGA-LI-A9QH-01A,24
TCGA-DX-A3UD-01A,24
TCGA-DX-A3U5-01A,24
TCGA-UE-A6QT-01A,24
TCGA-DX-A6B8-01A,24
TCGA-QQ-A5V2-01A,24
TCGA-DX-A23R-01A,24
TCGA-PC-A5DL-01A,24
TCGA-WK-A8Y0-01A,24
TCGA-DX-A7EM-01A,24
TCGA-IE-A4EI-01A,24
TCGA-JV-A5VE-01A,24
TCGA-DX-A7ER-01A,24
TCGA-3R-A8YX-01A,24
TCGA-DX-A8BL-01A,24
TCGA-K1-A3PN-01A,24
TCGA-K1-A3PN-02A,24
TCGA-DX-AB2O-01A,24
TCGA-K1-A42W-01A,24
TCGA-VT-A80G-01A,24
TCGA-X6-A8C6-01A,24
TCGA-DX-A3UB-01A,24
TCGA-DX-AB2F-01A,24
TCGA-DX-AB30-01A,24
TCGA-FX-A3RE-01A,24
TCGA-K1-A42X-01A,24
TCGA-DX-A3M2-01A,24
TCGA-QC-A6FX-01A,24
TCGA-3B-A9I3-01A,24
TCGA-IS-A3K8-01A,24
TCGA-DX-A2J1-01A,24
TCGA-DX-A6Z2-01A,24
TCGA-KF-A41W-01A,24
TCGA-K1-A6RT-01A,24
TCGA-IE-A3OV-01A,24
TCGA-DX-A8BS-01A,24
TCGA-K1-A6RU-01A,24
TCGA-QQ-A8VH-01A,24
TCGA-IS-A3K7-01A,24
TCGA-DX-A8BG-01A,24
TCGA-DX-A6BH-01A,24
TCGA-3B-A9HV-01A,24
TCGA-DX-A3UC-01A,24
TCGA-DX-A8BH-01A,24
TCGA-DX-A7EQ-01A,24
TCGA-DX-A3LW-01A,24
TCGA-DX-A6BB-01A,24
TCGA-LI-A67I-01A,24
TCGA-DX-A3UF-01A,24
TCGA-X6-A8C3-01A,24
TCGA-DX-A1L1-01A,24
TCGA-DX-A8BZ-01A,24
TCGA-DX-A6YZ-01A,24
TCGA-DX-A1KX-01A,24
TCGA-DX-A2IZ-01A,24
TCGA-MO-A47P-01A,24
TCGA-IW-A3M4-01A,24
TCGA-IS-A3KA-01A,24
TCGA-DX-A7EN-01A,24
TCGA-PT-A8TR-01A,24
TCGA-DX-A6BA-01A,24
TCGA-DX-A8BR-01A,24
TCGA-X6-A8C5-01A,24
TCGA-DX-A8BX-01A,24
TCGA-DX-A23Z-01A,24
TCGA-DX-A3U6-01A,24
TCGA-DX-AB2W-01A,24
TCGA-DX-A48K-01A,24
TCGA-HB-A3L4-01A,24
TCGA-DX-A6YQ-01A,24
TCGA-QQ-A5VB-01A,24
TCGA-HB-A3YV-01A,24
TCGA-QQ-A5VC-01A,24
TCGA-DX-A6YU-01A,24
TCGA-WK-A8XX-01A,24
TCGA-X6-A7WC-01A,24
TCGA-DX-AB2V-01A,24
TCGA-DX-A8BV-01A,24
TCGA-DX-A23V-01A,24
TCGA-DX-A1KW-01A,24
TCGA-DX-AB2T-01A,24
TCGA-DX-AB2L-01A,24
TCGA-FX-A3TO-01A,24
TCGA-DX-AB2Q-01A,24
TCGA-QC-A7B5-01A,24
TCGA-SG-A6Z4-01A,24
TCGA-DX-A3U9-01A,24
TCGA-DX-A1KZ-01A,24
TCGA-DX-A2J0-01A,24
TCGA-HS-A5N9-01A,24
TCGA-QQ-A8VF-01A,24
TCGA-DX-A23Y-01A,24
TCGA-DX-AB2H-01A,24
TCGA-QQ-A8VG-01A,24
TCGA-HS-A5N7-01A,24
TCGA-DX-AB37-01A,24
TCGA-DX-A48L-01A,24
TCGA-PC-A5DN-01A,24
TCGA-DX-A48P-01A,24
TCGA-DX-A7ES-01A,24
TCGA-X6-A8C7-01A,24
TCGA-MB-A5Y9-01A,24
TCGA-DX-A6YT-01A,24
TCGA-DX-A3M1-01A,24
TCGA-Z4-AAPF-01A,24
TCGA-DX-A8BQ-01A,24
TCGA-3B-A9I1-01A,24
TCGA-DX-A1KY-01A,24
TCGA-X9-A971-01A,24
TCGA-DX-A48U-01A,24
TCGA-DX-A3LT-01A,24
TCGA-DX-A23T-01A,24
TCGA-DX-A48R-01A,24
TCGA-DX-A3U8-01A,24
TCGA-DX-A3UA-01A,24
TCGA-X6-A7W8-01A,24
TCGA-SG-A849-01A,24
TCGA-DX-A6Z0-01A,24
TCGA-DX-AB3A-01A,24
TCGA-DX-A48O-01A,24
TCGA-DX-A1KU-01A,24
TCGA-DX-A3U7-01A,24
TCGA-MB-A5Y8-01A,24
TCGA-K1-A6RV-01A,24
TCGA-MB-A8JK-01A,24
TCGA-FX-A3NJ-01A,24
TCGA-DX-A6B9-01A,24
TCGA-DX-AB2E-01A,24
TCGA-PC-A5DK-01A,24
TCGA-RN-AAAQ-01A,24
TCGA-IW-A3M5-01A,24
TCGA-SI-A71Q-01A,24
TCGA-JV-A5VF-01A,24
TCGA-DX-AB32-01A,24
TCGA-DX-A7EU-01A,24
TCGA-DX-A3LU-01A,24
TCGA-DX-A3UE-01A,24
TCGA-FX-A2QS-01A,24
TCGA-SG-A6Z7-01A,24
TCGA-UE-A6QU-01A,24
TCGA-3B-A9HL-01A,24
TCGA-X6-A7WD-01A,24
TCGA-DX-A6YS-01A,24
TCGA-HB-A5W3-01A,24
TCGA-RN-A68Q-01A,24
TCGA-DX-AB2S-01A,24
TCGA-QQ-A5VD-01A,24
TCGA-QC-AA9N-01A,24
TCGA-WP-A9GB-01A,24
TCGA-IS-A3K6-01A,24
TCGA-DX-A6B7-01A,24
TCGA-DX-A8BT-01A,24
TCGA-DX-A2J4-01A,24
TCGA-DX-A6YX-01A,24
TCGA-DX-A6BF-01A,24
TCGA-DX-A7EL-01A,24
TCGA-K1-A3PO-01A,24
TCGA-DX-AB35-01A,24
TCGA-DX-A8BO-01A,24
TCGA-PC-A5DM-01A,24
TCGA-PC-A5DP-01A,24
TCGA-HB-A43Z-01A,24
TCGA-3B-A9HJ-01A,24
TCGA-DX-AB2P-01A,24
TCGA-DX-A6BE-01A,24
TCGA-HS-A5NA-01A,24
TCGA-DX-AB2J-01A,24
TCGA-ER-A199-06A,25
TCGA-BF-A5ES-01A,25
TCGA-D3-A8GE-06A,25
TCGA-EE-A2MR-06A,25
TCGA-DA-A1HY-06A,25
TCGA-FR-A44A-06A,25
TCGA-RP-A6K9-06A,25
TCGA-EE-A180-06A,25
TCGA-EB-A3XF-01A,25
TCGA-D3-A1Q8-06A,25
TCGA-GN-A4U8-06A,25
TCGA-EB-A57M-01A,25
TCGA-BF-AAP8-01A,25
TCGA-ER-A42K-06A,25
TCGA-EB-A5VV-06A,25
TCGA-EE-A3AD-06A,25
TCGA-FS-A1Z0-06A,25
TCGA-ER-A2NF-01A,25
TCGA-EB-A6L9-06A,25
TCGA-GN-A9SD-06A,25
TCGA-DA-A95V-06A,25
TCGA-ER-A19C-06A,25
TCGA-D3-A3ML-06A,25
TCGA-ER-A194-01A,25
TCGA-DA-A1I2-06A,25
TCGA-W3-AA1O-06A,25
TCGA-EB-A5FP-01A,25
TCGA-D9-A6E9-06A,25
TCGA-D3-A8GP-06A,25
TCGA-FS-A1ZU-06A,25
TCGA-ER-A2NE-06A,25
TCGA-FS-A1ZT-06A,25
TCGA-RP-A694-06A,25
